signalType,sampleRate,algorithm,algorithmParameters,trueFreq,predFreq,time
sineWith10Harmonics,22050,zerocross,n/a,1000,1000.3065228052967,0.00017709300300339237
sineWith10Harmonics,22050,autocorrelation,n/a,1000,1002.2727272727273,7.16523030600365
sineWith10Harmonics,22050,AMDF,b=1,1000,50.0,8.702458815998398
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,1000,1001.2939453125,0.00030096199770923704
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,1000,1003.2515092329544,0.0003425530012464151
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,1000,1001.2939453125,0.004038235005282331
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1000,1000.9648044767655,15.87254796500929
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1000,1001.2939453125,15.87254796500929
sineWith20Harmonics,22050,zerocross,n/a,1000,1000.3065228052967,0.00017319299513474107
sineWith20Harmonics,22050,autocorrelation,n/a,1000,1002.2727272727273,7.439488194002479
sineWith20Harmonics,22050,AMDF,b=1,1000,50.0,9.420991020000656
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,1000,1001.2939453125,0.0003107619995716959
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,1000,1003.2515092329544,0.00033777300268411636
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,1000,1001.2939453125,0.0037986749957781285
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1000,1000.9648044767655,16.865099616996304
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1000,1001.2939453125,16.865099616996304
sine,22050,zerocross,n/a,1500,1500.2202643171806,0.0003450599979260005
sine,22050,autocorrelation,n/a,1500,501.1363636363636,7.01995162700041
sine,22050,AMDF,b=1,1500,150.0,8.993138980993535
sine,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.0003039540024474263
sine,22050,cepstrum,isCustomFFT=False,1500,1379.4708251953125,0.0003439450010773726
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.003907056001480669
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,1125.721602006392,16.017990622996876
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,1379.4708251953125,16.017990622996876
saw,22050,zerocross,n/a,1500,1500.2202643171806,0.000182071999006439
saw,22050,autocorrelation,n/a,1500,501.1363636363636,7.174235450002016
saw,22050,AMDF,b=1,1500,150.0,8.71477688899904
saw,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.00030324399995151907
saw,22050,cepstrum,isCustomFFT=False,1500,501.6257546164772,0.0003419620043132454
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.003848708998702932
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,833.1065784801136,15.89368832600303
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,501.6257546164772,15.89368832600303
square,22050,zerocross,n/a,1500,1499.963163064833,0.00018974999693455175
square,22050,autocorrelation,n/a,1500,501.1363636363636,6.996972827000718
square,22050,AMDF,b=1,1500,30.0,8.470317495994095
square,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.0003047920035896823
square,22050,cepstrum,isCustomFFT=False,1500,1839.29443359375,0.0005877400035387836
square,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.003945565003959928
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,1164.7505326704545,15.472318170002836
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,15.472318170002836
triangle,22050,zerocross,n/a,1500,1500.2202643171806,0.00017928099987329915
triangle,22050,autocorrelation,n/a,1500,501.1363636363636,7.153480907996709
triangle,22050,AMDF,b=1,1500,150.0,9.04229755599954
triangle,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.00030295000033220276
triangle,22050,cepstrum,isCustomFFT=False,1500,1003.2515092329544,0.0003349839971633628
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.003774218996113632
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,1000.3151633522726,16.20036989798973
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,1003.2515092329544,16.20036989798973
sineWith10Harmonics,22050,zerocross,n/a,1500,1500.2202643171806,0.00018888000340666622
sineWith10Harmonics,22050,autocorrelation,n/a,1500,501.1363636363636,7.445108150001033
sineWith10Harmonics,22050,AMDF,b=1,1500,150.0,8.815908142001717
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.00028956899768672884
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,1500,1379.4708251953125,0.0012442190054571256
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.00461045100382762
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,1125.721602006392,16.26734941101313
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,1379.4708251953125,16.26734941101313
sineWith20Harmonics,22050,zerocross,n/a,1500,1500.2202643171806,0.00017955800285562873
sineWith20Harmonics,22050,autocorrelation,n/a,1500,501.1363636363636,7.223892078000063
sineWith20Harmonics,22050,AMDF,b=1,1500,150.0,9.42614813199907
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,1500,1496.5576171875,0.00029860599897801876
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,1500,501.6257546164772,0.0004758239956572652
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,1500,1496.5576171875,0.003819510995526798
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,1500,833.1065784801136,16.65481370899215
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,1500,501.6257546164772,16.65481370899215
sine,22050,zerocross,n/a,2000,2000.1344743276284,0.00025634700432419777
sine,22050,autocorrelation,n/a,2000,2004.5454545454545,7.089536495004722
sine,22050,AMDF,b=1,2000,50.0,8.740441735004424
sine,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.00030312599847093225
sine,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.0003438060011831112
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.003919549999409355
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.3389328487929,15.834801059012534
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,2000.1344743276284,15.834801059012534
saw,22050,zerocross,n/a,2000,2000.1344743276284,0.00019051599520025775
saw,22050,autocorrelation,n/a,2000,2004.5454545454545,7.020981967994885
saw,22050,AMDF,b=1,2000,50.0,8.785988846000691
saw,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.0002999929929501377
saw,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.00034302000130992383
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.0038012160002836026
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.3389328487929,15.81160555898532
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,2000.1344743276284,15.81160555898532
square,22050,zerocross,n/a,2000,1999.6323529411766,0.00018873200315283611
square,22050,autocorrelation,n/a,2000,2004.5454545454545,7.15076676299941
square,22050,AMDF,b=1,2000,50.0,8.638677569004358
square,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.000298415994620882
square,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.00033416600490454584
square,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.00389495200215606
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.1715590533088,15.794160598008602
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,1999.6323529411766,15.794160598008602
triangle,22050,zerocross,n/a,2000,2000.1344743276284,0.0001860169941210188
triangle,22050,autocorrelation,n/a,2000,2004.5454545454545,6.913128084997879
triangle,22050,AMDF,b=1,2000,50.0,8.901723959002993
triangle,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.00027935900288866833
triangle,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.00033177500154124573
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.003864593993057497
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.3389328487929,15.81951378899248
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,2000.1344743276284,15.81951378899248
sineWith10Harmonics,22050,zerocross,n/a,2000,2000.1344743276284,0.0001904700038721785
sineWith10Harmonics,22050,autocorrelation,n/a,2000,2004.5454545454545,7.148241383998538
sineWith10Harmonics,22050,AMDF,b=1,2000,50.0,8.726038688997505
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.0002965740059153177
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.00033945000177482143
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.003964916999393608
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.3389328487929,15.879071484007
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,2000.1344743276284,15.879071484007
sineWith20Harmonics,22050,zerocross,n/a,2000,2000.1344743276284,0.00022104800154920667
sineWith20Harmonics,22050,autocorrelation,n/a,2000,2004.5454545454545,7.0541016559946
sineWith20Harmonics,22050,AMDF,b=1,2000,50.0,8.703557879998698
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,2000,2002.587890625,0.00029733699921052903
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,2000,1839.29443359375,0.0003358059984748252
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,2000,2002.587890625,0.003817092001554556
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2000,1947.3389328487929,15.762330818994087
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2000,2000.1344743276284,15.762330818994087
sine,22050,zerocross,n/a,2500,2500.293255131965,0.00020038100046804175
sine,22050,autocorrelation,n/a,2500,416.0377358490566,6.99571372000355
sine,22050,AMDF,b=1,2500,50.0,9.024609376996523
sine,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.00030436000088229775
sine,22050,cepstrum,isCustomFFT=False,2500,1576.5380859375,0.0003496649951557629
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.004487275997234974
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,1496.8091280955189,16.025664778993814
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,1576.5380859375,16.025664778993814
saw,22050,zerocross,n/a,2500,2500.293255131965,0.00024012700305320323
saw,22050,autocorrelation,n/a,2500,227.31958762886597,7.1027229570026975
saw,22050,AMDF,b=1,2500,50.0,8.633410614995228
saw,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.0003667150012915954
saw,22050,cepstrum,isCustomFFT=False,2500,49.93559548218326,0.00043317699601175264
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.0038092260001576506
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,925.0570500429553,15.74098281699844
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,227.31958762886597,15.74098281699844
square,22050,zerocross,n/a,2500,2499.791870714985,0.00020081900584045798
square,22050,autocorrelation,n/a,2500,416.0377358490566,6.989437488999101
square,22050,AMDF,b=1,2500,50.0,8.705497465998633
square,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.0002791310034808703
square,22050,cepstrum,isCustomFFT=False,2500,1003.2515092329544,0.00034013299591606483
square,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.003834454997559078
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,1305.713602527337,15.69958949300053
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,1003.2515092329544,15.69958949300053
triangle,22050,zerocross,n/a,2500,2500.293255131965,0.00024302100064232945
triangle,22050,autocorrelation,n/a,2500,416.0377358490566,7.1733236410000245
triangle,22050,AMDF,b=1,2500,50.0,8.887797966999642
triangle,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.00029995499789947644
triangle,22050,cepstrum,isCustomFFT=False,2500,1003.2515092329544,0.0003357599998707883
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.003785527005675249
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,1305.713602527337,16.065785871003754
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,1003.2515092329544,16.065785871003754
sineWith10Harmonics,22050,zerocross,n/a,2500,2500.293255131965,0.00020319599570939317
sineWith10Harmonics,22050,autocorrelation,n/a,2500,227.31958762886597,6.910313587999553
sineWith10Harmonics,22050,AMDF,b=1,2500,50.0,8.640189069999906
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.0002970259956782684
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,2500,1226.1962890624998,0.0003334299981361255
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.003896502996212803
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,1317.122479730455,15.555232812985196
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,1226.1962890624998,15.555232812985196
sineWith20Harmonics,22050,zerocross,n/a,2500,2500.293255131965,0.0001968040014617145
sineWith20Harmonics,22050,autocorrelation,n/a,2500,227.31958762886597,7.187988894998853
sineWith20Harmonics,22050,AMDF,b=1,2500,50.0,8.937142495000444
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,2500,2497.8515625,0.0003009569991263561
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,2500,501.6257546164772,0.00034188800054835156
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,2500,2497.8515625,0.0038708860010956414
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,2500,1075.5989682484478,16.12984192500153
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,2500,501.6257546164772,16.12984192500153
sine,22050,zerocross,n/a,3000,3001.4296187683285,0.0002086649983539246
sine,22050,autocorrelation,n/a,3000,1002.2727272727273,6.909122961005778
sine,22050,AMDF,b=1,3000,150.0,8.597085150002385
sine,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.0003035909976460971
sine,22050,cepstrum,isCustomFFT=False,3000,1379.4708251953125,0.00033994099794654176
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.003964884999732021
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1794.3910570787893,15.511025193001842
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1379.4708251953125,15.511025193001842
saw,22050,zerocross,n/a,3000,3001.4296187683285,0.00020302299526520073
saw,22050,autocorrelation,n/a,3000,150.0,7.142526472001919
saw,22050,AMDF,b=1,3000,150.0,8.932672464005009
saw,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.0004962390012224205
saw,22050,cepstrum,isCustomFFT=False,3000,1003.2515092329544,0.0003887290004058741
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.004068351998284925
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1384.8937093337609,16.080355279002106
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1003.2515092329544,16.080355279002106
square,22050,zerocross,n/a,3000,3000.4405286343613,0.0002115600000252016
square,22050,autocorrelation,n/a,3000,1002.2727272727273,6.968306527000095
square,22050,AMDF,b=1,3000,30.0,10.968597193001187
square,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.00029785000515403226
square,22050,cepstrum,isCustomFFT=False,3000,1839.29443359375,0.0003408369957469404
square,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.0039040219999151304
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1947.3358965002797,17.941657989002124
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1839.29443359375,17.941657989002124
triangle,22050,zerocross,n/a,3000,3001.4296187683285,0.00020819000201299787
triangle,22050,autocorrelation,n/a,3000,1002.2727272727273,6.943866467001499
triangle,22050,AMDF,b=1,3000,150.0,8.961479451005289
triangle,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.0003026000049430877
triangle,22050,cepstrum,isCustomFFT=False,3000,1003.2515092329544,0.00035342699993634596
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.0037800930003868416
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1668.98461842467,15.909990228014067
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1003.2515092329544,15.909990228014067
sineWith10Harmonics,22050,zerocross,n/a,3000,3001.4296187683285,0.00021262500376906246
sineWith10Harmonics,22050,autocorrelation,n/a,3000,150.0,7.202981401998841
sineWith10Harmonics,22050,AMDF,b=1,3000,50.0,8.812659014998644
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.0005062730051577091
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,3000,1003.2515092329544,0.0006346570007735863
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.007453466001607012
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1384.8937093337609,16.024447438008792
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1003.2515092329544,16.024447438008792
sineWith20Harmonics,22050,zerocross,n/a,3000,3001.4296187683285,0.0004053770026075654
sineWith20Harmonics,22050,autocorrelation,n/a,3000,150.0,8.683503382999334
sineWith20Harmonics,22050,AMDF,b=1,3000,150.0,8.817089186995872
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,3000,3003.8818359375,0.00030011700437171385
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,3000,1003.2515092329544,0.0003349070029798895
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,3000,3003.8818359375,0.003853255999274552
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,3000,1384.8937093337609,17.50548622700444
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,3000,1003.2515092329544,17.50548622700444
sine,22050,zerocross,n/a,4000,4000.2689486552567,0.00021780300448881462
sine,22050,autocorrelation,n/a,4000,121.15384615384616,7.149206167996454
sine,22050,AMDF,b=1,4000,50.0,8.84485033799865
sine,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.0003062449977733195
sine,22050,cepstrum,isCustomFFT=False,4000,1839.29443359375,0.00034693500492721796
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,4005.17578125,0.0038846190000185743
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1986.905742800951,15.998812108002312
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1839.29443359375,15.998812108002312
saw,22050,zerocross,n/a,4000,4000.2689486552567,0.00022010999964550138
saw,22050,autocorrelation,n/a,4000,102.55813953488372,7.190221853001276
saw,22050,AMDF,b=1,4000,50.0,8.593745682999725
saw,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.00037102799979038537
saw,22050,cepstrum,isCustomFFT=False,4000,1839.29443359375,0.00034553099976619706
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,1948.7548828125,0.003853726993838791
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1296.8691519803779,15.788757931994041
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1839.29443359375,15.788757931994041
square,22050,zerocross,n/a,4000,3998.7885462555064,0.00024567900254623964
square,22050,autocorrelation,n/a,4000,102.55813953488372,6.919765089995053
square,22050,AMDF,b=1,4000,50.0,8.390563790999295
square,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.00029337200248846784
square,22050,cepstrum,isCustomFFT=False,4000,1839.29443359375,0.00033656500454526395
square,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,2045.654296875,0.0038731000022380613
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1329.1689566678779,15.315077597006166
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1839.29443359375,15.315077597006166
triangle,22050,zerocross,n/a,4000,4000.2689486552567,0.0002285470036440529
triangle,22050,autocorrelation,n/a,4000,114.24870466321244,6.908039654001186
triangle,22050,AMDF,b=1,4000,50.0,8.590373280996573
triangle,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.00029934499616501853
triangle,22050,cepstrum,isCustomFFT=False,4000,1576.5380859375,0.00035256199771538377
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,4005.17578125,0.0037909250022494234
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1897.0185797519898,15.503084313997533
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1576.5380859375,15.503084313997533
sineWith10Harmonics,22050,zerocross,n/a,4000,4000.2689486552567,0.000219212997762952
sineWith10Harmonics,22050,autocorrelation,n/a,4000,102.55813953488372,6.913986143001239
sineWith10Harmonics,22050,AMDF,b=1,4000,50.0,8.59335774200008
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.000301913998555392
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,4000,1839.29443359375,0.00033698299375828356
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,2002.587890625,0.003925780998542905
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1314.8134879178779,15.512127775989939
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1839.29443359375,15.512127775989939
sineWith20Harmonics,22050,zerocross,n/a,4000,4000.2689486552567,0.00022823600011179224
sineWith20Harmonics,22050,autocorrelation,n/a,4000,102.55813953488372,6.905549980001524
sineWith20Harmonics,22050,AMDF,b=1,4000,50.0,8.554693682999641
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,4000,4005.17578125,0.00029725600325036794
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,4000,1003.2515092329544,0.00033334399631712586
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,4000,1948.7548828125,0.0037837550044059753
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,4000,1018.188177193446,15.46488625400525
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,4000,1003.2515092329544,15.46488625400525
sine,22050,zerocross,n/a,5000,5000.58651026393,0.00023771200358169153
sine,22050,autocorrelation,n/a,5000,294.0,6.902168962005817
sine,22050,AMDF,b=1,5000,50.0,8.743215954003972
sine,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.00030892899667378515
sine,22050,cepstrum,isCustomFFT=False,5000,1839.29443359375,0.00034999000490643084
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,4995.703125,0.00389294300111942
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,2376.33251953125,15.65017449001607
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,1839.29443359375,15.65017449001607
saw,22050,zerocross,n/a,5000,5000.58651026393,0.00044447700201999396
saw,22050,autocorrelation,n/a,5000,294.0,6.934475491005287
saw,22050,AMDF,b=1,5000,50.0,8.561205898004118
saw,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.0002998889976879582
saw,22050,cepstrum,isCustomFFT=False,5000,1003.2515092329544,0.00034276899532414973
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,2950.048828125,0.003965613002947066
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,1415.766779119318,15.500734137007385
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,1003.2515092329544,15.500734137007385
square,22050,zerocross,n/a,5000,5000.085616438356,0.0003943720003007911
square,22050,autocorrelation,n/a,5000,294.0,6.912606762001815
square,22050,AMDF,b=1,5000,50.0,8.338256041999557
square,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.00027849199977936223
square,22050,cepstrum,isCustomFFT=False,5000,256.6457349200581,0.0003385250020073727
square,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,2950.048828125,0.003920286995708011
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,1166.898187681686,15.255794479999167
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,294.0,15.255794479999167
triangle,22050,zerocross,n/a,5000,5000.58651026393,0.00023573899670736864
triangle,22050,autocorrelation,n/a,5000,294.0,6.9123962209996535
triangle,22050,AMDF,b=1,5000,50.0,8.562218658997153
triangle,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.00030118299764581025
triangle,22050,cepstrum,isCustomFFT=False,5000,1839.29443359375,0.00033726200490491465
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,4995.703125,0.0043834230018546805
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,2376.33251953125,15.47987248699792
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,1839.29443359375,15.47987248699792
sineWith10Harmonics,22050,zerocross,n/a,5000,5000.58651026393,0.00023220600269269198
sineWith10Harmonics,22050,autocorrelation,n/a,5000,294.0,6.917324483001721
sineWith10Harmonics,22050,AMDF,b=1,5000,50.0,8.691390279003826
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.0002820919980877079
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,5000,1003.2515092329544,0.00033913399965967983
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,4995.703125,0.0038909409995540045
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,2097.651544744318,15.613459135005542
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,1003.2515092329544,15.613459135005542
sineWith20Harmonics,22050,zerocross,n/a,5000,5000.58651026393,0.000401778997911606
sineWith20Harmonics,22050,autocorrelation,n/a,5000,294.0,6.909358220000286
sineWith20Harmonics,22050,AMDF,b=1,5000,50.0,8.623329235997517
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,5000,4995.703125,0.0002963739971164614
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,5000,1003.2515092329544,0.0003357419991516508
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,5000,2950.048828125,0.003848104002827313
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,5000,1415.766779119318,15.53756945499481
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,5000,1003.2515092329544,15.53756945499481
sine,22050,zerocross,n/a,6000,6002.859237536657,0.0002540030036470853
sine,22050,autocorrelation,n/a,6000,162.13235294117646,7.204504208995786
sine,22050,AMDF,b=1,6000,150.0,8.889211708999937
sine,22050,naiveFT,isCustomFFT=False,6000,5996.9970703125,0.00031576699984725565
sine,22050,cepstrum,isCustomFFT=False,6000,1576.5380859375,0.00034716999653028324
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,6000,5996.9970703125,0.0038968119988567196
